Entrez ID;Gene Symbol;Regulation ([hypo] vs [co]);GO Accession;Ensembl ID;Gene ID;FC ([hypo] vs [co]);Log FC ([hypo] vs [co]);FC (abs) ([hypo] vs [co]);[co](raw);[hypo](raw);[co](normalized);[hypo](normalized);Aliases;Gene Type
23850;Pappa2;down;GO:0004222|GO:0005575|GO:0006508|GO:0008237;ENSMUSG00000073530;23850;-1.6232023;-0.6988429;1.6232023;73.12667;33.666668;0.28473616;-0.4141067;PAPP-A2|PLAC3|Pappe;protein-coding
67647;4930523C07Rik;up;GO:0003674|GO:0005575|GO:0008150;ENSMUSG00000090394;67647;1.5776187;0.6577486;1.5776187;1043.12;1195.2733;-0.100753464;0.5569951;;protein-coding
55990;Fmo2;down;GO:0004497|GO:0004499|GO:0005783|GO:0005789|GO:0005792|GO:0006082|GO:0006739|GO:0006805|GO:0009404|GO:0016020|GO:0016021|GO:0016491|GO:0017144|GO:0031227|GO:0044189|GO:0050660|GO:0050661|GO:0055114|GO:0070995|GO:0072592;ENSMUSG00000040170;55990;-2.8311443;-1.5013853;2.8311443;49.533337;15.393333;0.34546995;-1.1559154;2310008D08Rik|2310042I22Rik|AW107733|MGC28212;protein-coding
20339;Sele;down;GO:0002092|GO:0002687|GO:0004888|GO:0005488|GO:0005529|GO:0005615|GO:0005901|GO:0005905|GO:0006954|GO:0007155|GO:0007157|GO:0007159|GO:0007165|GO:0007202|GO:0016020|GO:0016021|GO:0030029|GO:0030863|GO:0033691|GO:0043274|GO:0045121|GO:0048471|GO:0050901|GO:0070492|GO:0070555;ENSMUSG00000026582;20339;-1.6677567;-0.7379088;1.6677567;36.06667;16;0.46406445;-0.27384433;CD62E|E-selectin|Elam;protein-coding
56429;Dpt;down;GO:0003674|GO:0005576|GO:0005578|GO:0005615|GO:0007155|GO:0008285|GO:0030199;ENSMUSG00000026574;56429;-1.9660126;-0.97527254;1.9660126;111.73334;39.14;0.5665805;-0.40869203;1810032B19Rik|5033416F05Rik|EQ-1|Eq1;protein-coding
59290;Gpa33;up;GO:0005886|GO:0016020|GO:0016021;ENSMUSG00000000544;59290;1.8734308;0.9056827;1.8734308;14;18.406668;-0.76657575;0.13910691;2010310L10Rik|2210401D16Rik|BB116197;protein-coding
66447;Mgst3;up;GO:0002540|GO:0004364|GO:0004602|GO:0005783|GO:0005792|GO:0008152|GO:0016020|GO:0016021|GO:0016740|GO:0019370;ENSMUSG00000026688;66447;1.7038206;0.7687734;1.7038206;6557.974;7856.676;-0.13088734;0.63788605;2010012L10Rik|2010306B17Rik|2700004G04Rik|AA516734|GST-III;protein-coding
110648;Lmx1a;up;GO:0001558|GO:0003677|GO:0003700|GO:0005634|GO:0006351|GO:0006355|GO:0007275|GO:0007411|GO:0007417|GO:0007420|GO:0008270|GO:0010468|GO:0021542|GO:0021549|GO:0021766|GO:0021953|GO:0030182|GO:0043565|GO:0045665|GO:0046872;ENSMUSG00000026686;110648;2.2940395;1.1978903;2.2940395;4860.8267;7318.113;-0.05844943;1.1394409;Lmx1.1|MGC129356|MGC129357|dr|dreher|sst;protein-coding
19737;Rgs5;up;GO:0004871|GO:0005096|GO:0005737|GO:0005886|GO:0007165|GO:0007186|GO:0009968|GO:0043547;ENSMUSG00000026678;19737;1.9504765;0.96382666;1.9504765;5861.719;3852.6396;-1.1994958;-0.23566914;1110070A02Rik;protein-coding
11807;Apoa2;down;GO:0002740|GO:0005319|GO:0005543|GO:0005576|GO:0005615|GO:0005788|GO:0006457|GO:0006631|GO:0006656|GO:0006810|GO:0006869|GO:0008035|GO:0008203|GO:0008289|GO:0009395|GO:0009749|GO:0010873|GO:0010903|GO:0015485|GO:0015759|GO:0017127|GO:0030300|GO:0030301|GO:0031100|GO:0031210|GO:0031647|GO:0032375|GO:0033344|GO:0033700|GO:0034190|GO:0034361|GO:0034364|GO:0034366|GO:0034370|GO:0034374|GO:0034375|GO:0034380|GO:0034384|GO:0042157|GO:0042627|GO:0042632|GO:0042803|GO:0043691|GO:0045416|GO:0046340|GO:0046982|GO:0050995|GO:0050996|GO:0055102|GO:0060192|GO:0060228|GO:0060621|GO:0060695|GO:0070653;ENSMUSG00000005681;11807;-1.899173;-0.92537135;1.899173;175.82666;64.27332;0.7524214;-0.17294995;Alp-2|ApoA-II|ApoAII|Apoa-2|Hdl-1;protein-coding
71740;Pvrl4;up;GO:0005886|GO:0005912|GO:0007155|GO:0016020|GO:0016021|GO:0016337|GO:0030054;ENSMUSG00000006411;71740;2.000799;1.0005763;2.000799;16.656218;20.449999;-0.688196;0.3123803;1200017F15Rik|Prr4;protein-coding
12506;Cd48;down;GO:0003823|GO:0005515|GO:0005886|GO:0007165|GO:0009897|GO:0016020|GO:0031225|GO:0042110|GO:0043234|GO:0043499|GO:0045121|GO:0045576|GO:0046658|GO:0051789;ENSMUSG00000015355;12506;-1.5156565;-0.59994274;1.5156565;28.486666;15.386666;0.19720633;-0.40273643;AI449234|AW610730|BCM1|BLAST|BLAST-1|BLAST1|Bcm-1|MEM-102|SLAMF2|Sgp-60;protein-coding
27218;Slamf1;down;GO:0004872|GO:0005515|GO:0005886|GO:0007165|GO:0009897|GO:0009986|GO:0016020|GO:0016021|GO:0046649;ENSMUSG00000015316;27218;-1.541708;-0.62452954;1.541708;106.63333;47.679996;0.85083675;0.22630723;4933415F16|AA177906|CD150|CDw150|ESTM51|IPO-3|MGC151472|MGC151476|Slam;protein-coding
12523;Cd84;down;GO:0004872|GO:0005886|GO:0007155|GO:0007165|GO:0016020|GO:0016021;ENSMUSG00000038147;12523;-1.5172285;-0.60143834;1.5172285;258.31335;126.920006;0.24361674;-0.3578216;A130013D22Rik|CDw84|SLAMF5;protein-coding
98365;Slamf9;up;GO:0003674|GO:0005575|GO:0008150|GO:0016020|GO:0016021;ENSMUSG00000026548;98365;1.911833;0.93495655;1.911833;53.36667;74.18;-0.7033593;0.23159726;2310026I04Rik|AI462096|CD2F-10|CD84-H1|Cd2f10|SF2001;protein-coding
15951;Ifi204;down;GO:0003690|GO:0003712|GO:0005515|GO:0005634|GO:0005654|GO:0005730|GO:0005737|GO:0006357|GO:0016607|GO:0030224|GO:0035458|GO:0042771|GO:0045669|GO:0045892;ENSMUSG00000073489;15951;-2.2403743;-1.1637398;2.2403743;107.50666;35.84889;0.5073531;-0.6563867;Ifi16|p204;protein-coding
100040462;Mndal;down;GO:0005634|GO:0030308|GO:0040008;ENSMUSG00000090272;100040462;-1.6461818;-0.71912366;1.6461818;144.73877;61.383312;0.52701664;-0.19210704;Gm2785;protein-coding
381308;Mnda;down;GO:0003674|GO:0005634|GO:0008150|GO:0016607|GO:0034399;ENSMUSG00000026536;381308;-1.7286086;-0.7896112;1.7286086;196.19328;80.67115;0.34302458;-0.4465866;A730048F03|Ifi205b;protein-coding
226695;Ifi205;down;GO:0003690|GO:0005634|GO:0006351|GO:0006355|GO:0035458;ENSMUSG00000054203;226695;-1.8145702;-0.85962784;1.8145702;196.84102;78.03891;0.33486953;-0.52475834;D3|D3cDNA|Ifi205a;protein-coding
258302;Olfr420;up;GO:0004871|GO:0004872|GO:0004930|GO:0004984|GO:0007165|GO:0007186|GO:0007608|GO:0016021;ENSMUSG00000055033;258302;1.6743284;0.7435826;1.6743284;31.659998;35.493336;-0.13295467;0.61062795;MOR105-10;protein-coding
20739;Spna1;up;GO:0003674|GO:0003779|GO:0005509|GO:0005737|GO:0005829|GO:0005856|GO:0006779|GO:0008091|GO:0008360|GO:0014731|GO:0016020|GO:0030097|GO:0030863|GO:0032437|GO:0051693;ENSMUSG00000026532;20739;2.5892828;1.3725525;2.5892828;13342.56;21958.678;-0.22036266;1.1521899;AF093576|AI451697|Spna-1|Spta1|ha|ihj|nmf4|sph;protein-coding
319455;Pld5;down;GO:0003674|GO:0003824|GO:0005575|GO:0008150|GO:0008152|GO:0016020|GO:0016021;ENSMUSG00000055214;319455;-1.5937058;-0.67238533;1.5937058;93.073326;41.77;0.34930658;-0.32307878;B230365F16Rik;protein-coding
381310;6330403A02Rik;up;GO:0003674|GO:0005575|GO:0008150|GO:0016020|GO:0016021;ENSMUSG00000053963;381310.chr1.2;1.7052892;0.7700165;1.7052892;38.65333;45.646667;-0.6954625;0.07455397;R75555;protein-coding
320202;Lefty2;up;GO:0005125|GO:0005160|GO:0005576|GO:0005615|GO:0007275|GO:0008083|GO:0016049|GO:0040007;ENSMUSG00000066652;320202;2.1418822;1.0988791;2.1418822;27.996666;45.339996;-0.3516245;0.74725467;6030463A22Rik|AV214969|Ebaf|Lefta|Leftb|MGC98569;protein-coding
69051;Pycr2;up;GO:0004735|GO:0005488|GO:0005737|GO:0006561|GO:0008652|GO:0016491|GO:0055114;ENSMUSG00000026520;69051;1.5966167;0.675018;1.5966167;3776.3;4376.166;-0.10347843;0.5715396;1810018M05Rik|Leftb|P5cr2;protein-coding
13590;Lefty1;up;GO:0005125|GO:0005160|GO:0005576|GO:0005615|GO:0007275|GO:0008083|GO:0008285|GO:0009948|GO:0016049|GO:0032526|GO:0040007|GO:0042074;ENSMUSG00000038793;13590;1.7340316;0.79413015;1.7340316;97.496666;121.30667;-0.03438123;0.75974894;AI450052|Ebaf|Leftb|Stra3|Tgfb4|lefty|lefty-1;protein-coding
13849;Ephx1;down;GO:0004301|GO:0005792|GO:0006725|GO:0008152|GO:0014070|GO:0016787|GO:0019899;ENSMUSG00000038776;13849;-1.5221885;-0.6061471;1.5221885;357.24002;167.14;0.26039568;-0.34575143;AI195553|Eph-1|Eph1|mEH;protein-coding
403180;Ccdc121;down;GO:0003674|GO:0005575|GO:0008150;ENSMUSG00000050625;403180;-1.8145186;-0.85958683;1.8145186;27;10;0.31116405;-0.5484228;6530421E24Rik|Gm755;protein-coding
226777;C130074G19Rik;down;GO:0003674|GO:0005575|GO:0008150|GO:0016020|GO:0016021;ENSMUSG00000039349;226777;-1.7051629;-0.76990956;1.7051629;1297.84;546.98;0.18101692;-0.58889264;;protein-coding
226781;Slc30a10;up;GO:0003674|GO:0005575|GO:0005886|GO:0006810|GO:0006811|GO:0006812|GO:0006829|GO:0008150|GO:0008324|GO:0016020|GO:0016021|GO:0034220|GO:0055085;ENSMUSG00000026614;226781;2.3798337;1.2508608;2.3798337;4935.6597;7607.781;-0.21320121;1.0376596;E130106K10Rik|Gm212|MGC118559;protein-coding
22283;Ush2a;up;GO:0002142|GO:0005515|GO:0005518|GO:0005576|GO:0005604|GO:0005737|GO:0005886|GO:0007601|GO:0007605|GO:0016020|GO:0016021|GO:0016324|GO:0017022|GO:0032421|GO:0042995|GO:0045494|GO:0048496|GO:0050896|GO:0050953|GO:0060113;ENSMUSG00000026609;22283;3.5771952;1.8388288;3.5771952;8.46;18.9;-1.0704509;0.76837796;A930011D15Rik|A930037M10Rik|Gm676|Gm983|Mush2a|Usherin;protein-coding
226844;Mfsd7b;up;GO:0001701|GO:0005575|GO:0015232|GO:0015886|GO:0030218|GO:0035108|GO:0035264|GO:0042733|GO:0046620|GO:0048536|GO:0060323|GO:0097037;ENSMUSG00000066595;226844;1.6581588;0.72958213;1.6581588;1671.8678;1991.0345;-0.09542974;0.6341524;9630055N22Rik|FLVCR|Flvcr1;protein-coding
329324;Syt14;up;GO:0005543|GO:0005544|GO:0008150|GO:0016020|GO:0016021|GO:0042803|GO:0046982;ENSMUSG00000016200;329324;1.712091;0.77575934;1.712091;258.67334;323.89334;-0.18426545;0.5914939;B230320I09Rik|sytXIV;protein-coding
15483;Hsd11b1;down;GO:0003845|GO:0005488|GO:0005496|GO:0005737|GO:0005783|GO:0005789|GO:0005791|GO:0005792|GO:0006629|GO:0006704|GO:0006713|GO:0008152|GO:0008202|GO:0016020|GO:0016021|GO:0016491|GO:0030324|GO:0031965|GO:0043456|GO:0045177|GO:0050661|GO:0055114|GO:0070524;ENSMUSG00000016194;15483;-2.5943236;-1.3753585;2.5943236;77.35999;22;0.48542944;-0.889929;;protein-coding
14373;G0s2;down;GO:0007049;ENSMUSG00000009633;14373;-1.565071;-0.64622813;1.565071;1353.0066;625.92;0.21002166;-0.4362065;AI255151|AV006465|MGC151415|MGC151417;protein-coding
16780;Lamb3;down;GO:0005576|GO:0005604|GO:0005610|GO:0031581|GO:0032403|GO:0050873;ENSMUSG00000026639;16780;-1.6885813;-0.7558117;1.6885813;248.28001;106.920006;0.34596887;-0.40984282;;protein-coding
74186;Ccdc3;down;GO:0003674|GO:0005576|GO:0005783|GO:0008150;ENSMUSG00000026676;74186;-2.069383;-1.0492007;2.069383;1904.3965;647.1667;0.44491068;-0.60429;2310045O21Rik;protein-coding
227541;Camk1d;up;GO:0000166|GO:0003824|GO:0004672|GO:0004674|GO:0004683|GO:0005516|GO:0005524|GO:0005634|GO:0005737|GO:0006468|GO:0008152|GO:0016301|GO:0016310|GO:0016740|GO:0016772|GO:0042981;ENSMUSG00000039145;227541;1.9210514;0.94189614;1.9210514;14435.351;19512.94;-0.45801577;0.48388037;A630059D12Rik|CKLiK|CaMKIdelta|E030025C11Rik;protein-coding
19212;Pter;down;GO:0003674|GO:0005575|GO:0008150|GO:0008270|GO:0009056|GO:0016787|GO:0016788|GO:0046872;ENSMUSG00000026730;19212;-1.5878208;-0.6670481;1.5878208;3093.427;1412.0259;0.3606577;-0.30639043;AI790318|Mpr56-1;protein-coding
227580;C1ql3;down;GO:0005515|GO:0005575|GO:0005576|GO:0005581|GO:0008150;ENSMUSG00000049630;227580;-3.566224;-1.8343973;3.566224;203.17421;42.05975;0.96419907;-0.87019825;1110065A22Rik|AI661623|C1ql|C1qtnf13|K100;protein-coding
625286;Fam23a;up;GO:0003674|GO:0005575|GO:0008150|GO:0016020|GO:0016021;ENSMUSG00000061531;625286;2.506889;1.3258982;2.506889;16.736666;23.666666;-0.7368911;0.5890071;2010003H20Rik|Gm613;protein-coding
17533;Mrc1;down;GO:0004872|GO:0004888|GO:0005488|GO:0005529|GO:0005537|GO:0005768|GO:0005886|GO:0006897|GO:0006898|GO:0007165|GO:0009986|GO:0010008|GO:0016020|GO:0016021;ENSMUSG00000026712;17533;-1.9637308;-0.97359717;1.9637308;743.2934;287.44666;0.5149231;-0.4586741;AW259686|CD206|MR;protein-coding
71435;Arhgap21;up;GO:0003674|GO:0005096|GO:0005575|GO:0005622|GO:0005737|GO:0005794|GO:0005856|GO:0007165|GO:0008150|GO:0016020|GO:0030054|GO:0031410|GO:0043547;ENSMUSG00000036591;71435;1.5293822;0.612949;1.5293822;18966.838;20622.125;-0.24888992;0.36405912;5530401C11Rik|AA416458|ARHGAP10;protein-coding
14417;Gad2;up;GO:0003824|GO:0004351|GO:0005737|GO:0005794|GO:0005886|GO:0006540|GO:0016020|GO:0016829|GO:0016831|GO:0019752|GO:0030054|GO:0030170|GO:0030424|GO:0030672|GO:0031225|GO:0031410|GO:0042136|GO:0045202|GO:0048471|GO:0061202;ENSMUSG00000026787;14417;1.9161247;0.9381914;1.9161247;53.793827;76.451225;-0.3316749;0.60651654;6330404F12Rik|GAD(65)|GAD65|Gad-2;protein-coding
12287;Cacna1b;up;GO:0000166|GO:0001956|GO:0005216|GO:0005244|GO:0005245|GO:0005262|GO:0005515|GO:0005524|GO:0005886|GO:0005891|GO:0006810|GO:0006811|GO:0006816|GO:0007269|GO:0007626|GO:0008016|GO:0008022|GO:0008217|GO:0014070|GO:0016020|GO:0016021|GO:0019717|GO:0030425|GO:0033574|GO:0034765|GO:0043025|GO:0043198|GO:0043679|GO:0048265|GO:0051925|GO:0055085|GO:0070588;ENSMUSG00000004113;12287;1.6542219;0.7261527;1.6542219;69.54;82.566666;-0.4990263;0.22712643;AW050276|AW060892|AW822256|Cav2.2|Cchn1a|alpha(1B);protein-coding
69454;Clic3;down;GO:0005216|GO:0005244|GO:0005247|GO:0005254|GO:0005634|GO:0005737|GO:0006810|GO:0006811|GO:0006821|GO:0016020|GO:0016021|GO:0034220|GO:0034707|GO:0034765|GO:0044070;ENSMUSG00000015093;69454;-1.6374389;-0.7114411;1.6374389;45.099995;21.2;0.1562937;-0.5551474;2300003G24Rik;protein-coding
381353;Gm996;down;GO:0003674|GO:0005575|GO:0008150;ENSMUSG00000029419;381353;-1.5171919;-0.6014036;1.5171919;52.63333;25.746666;0.27072382;-0.33067974;MGC69896;protein-coding
14133;Fcna;down;GO:0005102|GO:0005529|GO:0005576|GO:0005581|GO:0005615|GO:0007165;ENSMUSG00000026938;14133;-2.390222;-1.2571447;2.390222;40.666668;12.046666;0.8010003;-0.45614433;Fcn1;protein-coding
98766;Ubac1;up;GO:0003674|GO:0005737|GO:0005794|GO:0005886|GO:0008150;ENSMUSG00000036352;98766;1.5735793;0.6540499;1.5735793;10299.27;11594.52;-0.12770589;0.526344;1110033G07Rik|AA407978|GBDR1|Gdbr1|Ubadc1;protein-coding
16871;Lhx3;up;GO:0000988|GO:0003677|GO:0003700|GO:0005515|GO:0005622|GO:0005634|GO:0005667|GO:0006351|GO:0006355|GO:0008045|GO:0008270|GO:0009953|GO:0021526|GO:0021983|GO:0030154|GO:0043066|GO:0043565|GO:0045944|GO:0046872;ENSMUSG00000026934;16871;1.8230213;0.86633146;1.8230213;14.893333;18.633333;-0.43514356;0.43118787;Lim3|P-LIM|mLIM3|mLim-3;protein-coding
329366;4932418E24Rik;down;GO:0003674|GO:0005575|GO:0008150;ENSMUSG00000048038;329366;-1.5753355;-0.65565914;1.5753355;23.08;10.573334;0.11321139;-0.54244775;;protein-coding
14582;Gfi1b;up;GO:0003676|GO:0003677|GO:0005622|GO:0005634|GO:0006351|GO:0006355|GO:0007275|GO:0008270|GO:0046872;ENSMUSG00000026815;14582;3.716093;1.8937867;3.716093;882.39996;2153.3137;-0.5778243;1.3159624;Gfi-1B;protein-coding
69987;1700026L06Rik;up;GO:0003674|GO:0005575|GO:0008150;ENSMUSG00000026809;69987;1.8203373;0.86420584;1.8203373;97.72666;124.02667;-0.48180437;0.38240147;MGC58459;protein-coding
329375;1700101E01Rik;down;GO:0003674|GO:0005575|GO:0008150;ENSMUSG00000079502;329375;-1.7128619;-0.77640885;1.7128619;22.279999;10.166667;-0.0969437;-0.8733525;Gm823;protein-coding
227696;Phyhd1;down;GO:0003674|GO:0005575|GO:0008150|GO:0016491|GO:0016702|GO:0046872|GO:0055114;ENSMUSG00000079484;227696;-1.6444538;-0.71760845;1.6444538;586.75995;256.6067;0.12921207;-0.5883964;MGC49146;protein-coding
77996;D730039F16Rik;down;GO:0003674|GO:0005575|GO:0008150;ENSMUSG00000026870;77996;-2.3728127;-1.2465982;2.3728127;11.94;3.7866669;0.62852806;-0.61807024;;protein-coding
22029;Traf1;down;GO:0004872|GO:0005515|GO:0042981|GO:0051092;ENSMUSG00000026875;22029;-1.9223719;-0.9428874;1.9223719;73.72667;27.866667;0.21916087;-0.7237266;4732496E14Rik;protein-coding
19224;Ptgs1;down;GO:0001516|GO:0001750|GO:0004601|GO:0004666|GO:0005634|GO:0005635|GO:0005737|GO:0005783|GO:0005792|GO:0005794|GO:0005886|GO:0006633|GO:0006693|GO:0006979|GO:0008217|GO:0008289|GO:0008610|GO:0010700|GO:0016020|GO:0016491|GO:0016702|GO:0019371|GO:0020037|GO:0032811|GO:0042127|GO:0043231|GO:0044444|GO:0045907|GO:0045987|GO:0046872|GO:0055114;ENSMUSG00000047250;19224;-1.5494851;-0.63178885;1.5494851;2613.4531;1218.1866;0.25627232;-0.37551656;COX1|Cox-1|Cox-3|Pghs1;protein-coding
338346;Gpr21;down;GO:0003674|GO:0004871|GO:0004872|GO:0004930|GO:0005575|GO:0005886|GO:0007165|GO:0007186|GO:0008150|GO:0016020|GO:0016021;ENSMUSG00000053164;338346;-1.6395477;-0.71329784;1.6395477;45.86;20.086668;0.16397524;-0.5493226;C230004C13Rik|MGC130598;protein-coding
16870;Lhx2;up;GO:0000988|GO:0001843|GO:0003677|GO:0003700|GO:0005515|GO:0005622|GO:0005634|GO:0006351|GO:0006355|GO:0007399|GO:0007411|GO:0007420|GO:0007498|GO:0008270|GO:0009953|GO:0021537|GO:0021978|GO:0022008|GO:0030182|GO:0043565|GO:0045944|GO:0046872|GO:0048646|GO:2000678;ENSMUSG00000000247;16870;1.7506828;0.8079177;1.7506828;105.56;137.80666;-0.2576321;0.55028564;LH2A|Lh-2|Lim2|ap|apterous;protein-coding
241327;Olfml2a;down;GO:0005576|GO:0030198|GO:0031012|GO:0042803|GO:0050840;ENSMUSG00000046618;241327;-1.5942245;-0.6728548;1.5942245;1013.3865;463.45328;0.18996525;-0.4828895;4932431K08Rik|FLJ00237|mFLJ00237;protein-coding
76117;Arhgap15;down;GO:0005096|GO:0005575|GO:0005622|GO:0005737|GO:0007165|GO:0008360|GO:0016020|GO:0030675|GO:0032855|GO:0043547;ENSMUSG00000049744;76117;-1.6500127;-0.7224772;1.6500127;48.666668;21.633333;0.46019602;-0.26228118;5830480G12Rik;protein-coding
16574;Kif5c;up;GO:0000166|GO:0003777|GO:0005515|GO:0005524|GO:0005737|GO:0005871|GO:0005874|GO:0008045|GO:0008152|GO:0034190|GO:0035253|GO:0043005;ENSMUSG00000026764;16574;1.5067725;0.59146166;1.5067725;240.33333;259.09335;-0.363551;0.22791068;KINN|Khc|NKHC|NKHC2;protein-coding
71897;Lypd6b;down;GO:0003674|GO:0005575|GO:0005886|GO:0008150|GO:0016020|GO:0031225;ENSMUSG00000026765;71897;-1.6541076;-0.72605306;1.6541076;250.88667;111.16;0.16563828;-0.5604148;2310010M24Rik|AW049525|MGC143485;protein-coding
12298;Cacnb4;down;GO:0005216|GO:0005244|GO:0005245|GO:0005262|GO:0005515|GO:0005829|GO:0005886|GO:0005891|GO:0006810|GO:0006811|GO:0006816|GO:0006874|GO:0007214|GO:0007528|GO:0007628|GO:0008331|GO:0014051|GO:0019227|GO:0030217|GO:0034765|GO:0035249|GO:0042391|GO:0045202|GO:0046058|GO:0048536|GO:0048538|GO:0048541|GO:0048747|GO:0050852|GO:0050877|GO:0051925|GO:0051932|GO:0070588;ENSMUSG00000017412;12298;-1.5433428;-0.6260586;1.5433428;218.62001;100.886665;0.2812538;-0.34480476;3110038O15Rik|Cchb4|MGC31529|lethargic|lh;protein-coding
67874;Rprm;up;GO:0003674|GO:0005737|GO:0007050|GO:0007346|GO:0016020|GO:0016021;ENSMUSG00000075334;67874;1.6435109;0.716781;1.6435109;77;92.333336;-0.48299393;0.23378706;2410012A13Rik|Reprimo;protein-coding
269275;Acvr1c;down;GO:0000166|GO:0001701|GO:0001834|GO:0002021|GO:0004672|GO:0004674|GO:0004675|GO:0004872|GO:0005024|GO:0005524|GO:0005737|GO:0005886|GO:0006468|GO:0006915|GO:0007165|GO:0007181|GO:0007368|GO:0009749|GO:0009986|GO:0016020|GO:0016021|GO:0016301|GO:0016310|GO:0016361|GO:0016740|GO:0016772|GO:0019915|GO:0030154|GO:0032868|GO:0042981|GO:0043065|GO:0046332|GO:0046676|GO:0046872|GO:0048179|GO:0048185|GO:0070700;ENSMUSG00000026834;269275;-3.0798767;-1.6228726;3.0798767;1109.6267;254.42;0.8439264;-0.7789462;ACVRLK7|ALK7|Alk-7|C230097P10;protein-coding
17076;Ly75;up;GO:0004872|GO:0005488|GO:0005529|GO:0006897|GO:0007165|GO:0009897|GO:0016020|GO:0016021;ENSMUSG00000026980;17076;1.5249871;0.6087971;1.5249871;462.99332;517.0334;-0.22182338;0.3869737;CD205|DEC-205|DEC205;protein-coding
94229;Slc4a10;down;GO:0005215|GO:0005452|GO:0005886|GO:0005887|GO:0006486|GO:0006810|GO:0006811|GO:0006814|GO:0006820|GO:0006885|GO:0008509|GO:0015293|GO:0015297|GO:0015301|GO:0016020|GO:0016021|GO:0016323|GO:0034220|GO:0055085;ENSMUSG00000026904;94229;-2.6755044;-1.4198109;2.6755044;47.84667;14.666667;0.24195671;-1.1778542;KIAA4136|NCBE|mKIAA4136;protein-coding
13482;Dpp4;down;GO:0001666|GO:0002020|GO:0002709|GO:0004177|GO:0004252|GO:0004872|GO:0005102|GO:0005518|GO:0005576|GO:0005624|GO:0005625|GO:0005783|GO:0005794|GO:0005886|GO:0006508|GO:0007155|GO:0007165|GO:0008152|GO:0008233|GO:0008236|GO:0008239|GO:0008284|GO:0009986|GO:0010716|GO:0016020|GO:0016021|GO:0016324|GO:0016787|GO:0030027|GO:0030054|GO:0030139|GO:0031295|GO:0033632|GO:0042110|GO:0042277|GO:0042803|GO:0042995|GO:0043542|GO:0046581|GO:0051234|GO:0071438;ENSMUSG00000035000;13482;-1.7452503;-0.803434;1.7452503;4026.746;1647.167;0.33450285;-0.4689312;Cd26|Dpp-4|THAM;protein-coding
170738;Kcnh7;up;GO:0005216|GO:0005242|GO:0005249|GO:0005267|GO:0005575|GO:0006810|GO:0006811|GO:0006813|GO:0016020|GO:0016021|GO:0034220|GO:0034765|GO:0051291|GO:0071805;ENSMUSG00000059742;170738;1.5355289;0.6187356;1.5355289;441.91333;493.62;-0.43871656;0.18001907;9330137I11Rik|Kv11.3|erg3;protein-coding
77771;Csrnp3;up;GO:0003677|GO:0003700|GO:0005634|GO:0006351|GO:0006355|GO:0006915|GO:0043065|GO:0045944;ENSMUSG00000044647;77771;2.179568;1.1240423;2.179568;321.2876;509.69595;-0.5376937;0.58634853;A330102K23Rik|CSRNP-3|Csnrp3|Mbu1|taip-2;protein-coding
329416;Nostrin;down;GO:0003677|GO:0005515|GO:0005634|GO:0005737|GO:0005886|GO:0006897|GO:0016020|GO:0031410|GO:0045892;ENSMUSG00000034738;329416;-1.5770209;-0.65720177;1.5770209;329.78;154.23334;0.22467344;-0.43252835;Daip2|mDaIP2;protein-coding
241452;Dhrs9;up;GO:0004022|GO:0004745|GO:0005488|GO:0005737|GO:0005783|GO:0005792|GO:0008152|GO:0008209|GO:0016020|GO:0016491|GO:0030176|GO:0042448|GO:0042904|GO:0047035|GO:0055114;ENSMUSG00000027068;241452;1.9879205;0.99126005;1.9879205;8.666667;12.666667;-0.5352533;0.45600677;C730025I08Rik|Rdh15;protein-coding
66748;4933404M02Rik;down;GO:0003674|GO:0005575|GO:0008150;ENSMUSG00000075302;66748;-1.5110301;-0.5955324;1.5110301;49.013336;24.173334;0.27606043;-0.319472;;protein-coding
13390;Dlx1;up;GO:0000122|GO:0003677|GO:0003682|GO:0003700|GO:0005634|GO:0006355|GO:0007275|GO:0009954|GO:0021766|GO:0021879|GO:0021882|GO:0021892|GO:0021893|GO:0030154|GO:0042475|GO:0043524|GO:0043565|GO:0048706|GO:0048715;ENSMUSG00000041911;13390;1.62421;0.69973814;1.62421;29.175705;33.434467;-0.75596756;-0.05622943;Dlx|Dlx-1;protein-coding
13392;Dlx2;up;GO:0000122|GO:0003677|GO:0003682|GO:0003700|GO:0003727|GO:0005515|GO:0005634|GO:0006355|GO:0007275|GO:0009954|GO:0021766|GO:0021772|GO:0021879|GO:0021882|GO:0021892|GO:0021893|GO:0030154|GO:0042475|GO:0043565|GO:0045944|GO:0048701|GO:0048706|GO:0048715|GO:0048755|GO:0051216;ENSMUSG00000023391;13392;1.7692479;0.82313615;1.7692479;50;58.193333;-0.85628986;-0.033153694;AW121999|Dlx-2|Tes-1;protein-coding
381371;Gm1631;up;GO:0003674|GO:0005575|GO:0008150;ENSMUSG00000064263;381371;2.2988718;1.200926;2.2988718;60.24;102.15334;-0.6060365;0.59488946;;protein-coding
